sep=,
Seed,Name,Perfection,Product_Age,Product_Basevalue
49578,Sparking Pistons,0.04706,306,239472
49579,Damaged Booster,0.0491,277,244862
49580,Fused Storage Unit,0.05092,247,249677
49581,Bent Display,0.04212,442,226408
49582,Odd Booster,0.0171,260,160226
49583,Greasy Bearing,0.00246,427,121509
49584,Blackened Thruster,0.06125,444,276990
49585,Unusual Gear,0.08357,281,336043
49586,Unusual Inlet,0.04083,438,222994
49587,Buzzing Board,0.23003,962,723406
49588,Oily Reservoir,0.15065,763,513471
49589,Intact Gyroscope,0.79744,2878,2224182
49590,Damaged Compressor,0.07036,398,301084
49591,Buzzing Crank,0.28121,863,858787
49592,Well-preserved Pneumatics,0.99029,2596,2734243
49593,Humming Seal,0.08064,254,328290
49594,Damaged Bearing,0.03812,498,215830
49595,Tarnished Actuator,0.05502,244,260531
49596,Humming Casing,0.01552,278,156037
49597,Chewed Display,0.07471,417,312609
49598,Tarnished Sensor,0.02736,380,187376
49599,Intact Regulator,0.54142,1547,1547015
49600,Blackened Pistons,0.06235,299,279915
49601,Water-stained Heat Pipes,0.07595,275,315877
49602,Buzzing Circuits,0.1374,1074,478409
49603,Bent Belting,0.1965,767,634724
49604,Humming Pistons,0.01258,466,148261
49605,Repurposed Compressor,0.06179,303,278426
49606,Tarnished Casing,0.00463,263,127244
49607,Corroded Heat Pipes,0.00201,379,120304
49608,Extraordinary Torquer,0.95615,1969,2643946
49609,Sparking Actuator,0.06758,469,293747
49610,Repurposed Pistons,0.01845,409,163786
49611,Chewed Connector,0.26058,789,804206
49612,Buzzing Inlet,0.05794,492,268250
49613,Corroded Valves,0.28309,987,863762
49614,Weathered Reservoir,0.08312,327,334857
49615,Fused Cog,0.02851,229,190397
49616,Intact Torquer,0.55288,1742,1577329
49617,Dirty Radiator,0.146,728,501163
49618,Dirty Circuits,0.05629,429,263896
49619,Repurposed Ballute,0.15032,921,512596
49620,Water-stained Board,0.02249,265,174489
49621,Crusty Cog,0.00815,213,136553
49622,Sparking Seal,0.04427,292,232098
49623,Damaged Storage Unit,0.00629,472,131649
49624,Tarnished Reservoir,0.02007,469,168072
49625,Rusty Radiator,0.14107,859,488130
49626,Chewed Display,0.06626,355,290245
49627,Weathered Compressor,0.05001,361,247271
49628,Fused Thruster,0.08534,356,340715
49629,Blackened Inlet,0.06373,416,283569
49630,Dirty Display,0.06809,285,295080
49631,Pitted Casing,0.05552,211,261851
49632,Water-stained Plug,0.01917,371,165716
49633,Damaged Pump,0.03172,440,198905
49634,Experimental Processor,0.64162,1457,1812027
49635,Oily Plug,0.16612,958,554385
49636,Chewed Pistons,0.15678,695,529663
49637,Corroded Plug,0.26601,1094,818564
49638,Pitted Casing,0.00924,347,139431
49639,Intact Pneumatics,0.62527,2665,1768781
49640,Buzzing Valves,0.17985,944,590703
49641,Crusty Compressor,0.07665,333,317732
49642,Unusual Circuits,0.06393,473,284093
49643,Odd Pistons,0.23035,715,724253
49644,Blackened Cog,0.06482,370,286453
49645,Intricate Processor,0.47141,1910,1361847
49646,Water-stained Valves,0.08096,371,329132
49647,Damaged Valves,0.22631,1084,713571
49648,Rusty Storage Unit,0.08379,327,336615
49649,Damaged Gear,0.05483,419,260016
49650,Weathered Circuits,0.08492,459,339608
49651,Humming Compressor,0.05947,468,272287
49652,Buzzing Pinion,0.19685,618,635665
49653,Repurposed Compressor,0.06146,343,277559
49654,Water-stained Pump,0.08035,346,327518
49655,Experimental Gyroscope,0.85498,2188,2376369
49656,Fused Sprockets,0.2253,745,710911
49657,Corroded Sprockets,0.00789,297,135873
49658,Humming Board,0.28006,1081,855733
49659,Humming Reservoir,0.28939,640,880422
49660,Humming Gear,0.04438,327,232389
49661,Tarnished Actuator,0.30193,979,913588
49662,Fused Sensor,0.31677,982,952834
49663,Buzzing Tank,0.22287,1002,704471
49664,Weathered Sprockets,0.03627,486,210924
49665,Oily Gear,0.03383,200,204474
49666,Dirty Casing,0.13464,925,471117
49667,Weathered Belt,0.08522,361,340412
49668,Corroded Storage Unit,0.27661,1025,846612
49669,Unusual Compressor,0.31054,846,936355
49670,Greasy Plug,0.08179,410,331318
49671,Pitted Seal,0.03331,481,203113
49672,Chewed Heat Pipes,0.02616,321,184203
49673,Repurposed Compressor,0.22355,681,706282
49674,Crusty Chip,0.00818,405,136637
49675,Fused Radiator,0.03586,350,209848
49676,Bent Tank,0.05816,286,268824
49677,Sparking Board,0.06885,272,297114
49678,Unusual Pinion,0.1632,797,546653
49679,High-tech Hydraulics,0.46351,1952,1340960
49680,Buzzing Seal,0.02394,351,178332
49681,Intricate Hydraulics,0.86085,1926,2391891
49682,Fused Reservoir,0.02119,365,171034
49683,Intricate Accelerometer,0.81637,2003,2274230
49684,Fused Circuits,0.01024,396,142081
49685,Fused Crank,0.23845,717,745678
49686,Crusty Plating,0.00836,268,137113
49687,Chewed Seal,0.03273,381,201563
49688,Oily Pump,0.24278,624,757148
49689,Fused Inlet,0.02203,368,173257
49690,Sparking Actuator,0.02618,388,184239
49691,Pitted Cog,0.00341,435,124024
49692,Unusual Cog,0.23138,896,726979
49693,Odd Pump,0.05485,427,260069
49694,Buzzing Board,0.02474,301,180425
49695,Intact Regulator,0.84884,1802,2360110
49696,Greasy Tank,0.24958,724,775131
49697,Humming Board,0.06275,392,280982
49698,Blackened Crank,0.06301,218,281648
49699,Corroded Crank,0.08456,362,338656
49700,Crusty Chip,0.26682,1006,820713
49701,Intricate Processor,0.76927,1558,2149651
49702,Humming Pinion,0.03616,215,210635
49703,Pitted Actuator,0.02984,388,193924
49704,Dirty Sprockets,0.02641,335,184851
49705,Sparking Thruster,0.04964,447,246300
49706,Extraordinary Accelerometer,0.925,2077,2561546
49707,Water-stained Inlet,0.13993,603,485096
49708,Blackened Radiator,0.15683,772,529809
49709,Unusual Plug,0.21113,1080,673426
49710,Repurposed Compressor,0.00808,454,136369
49711,Greasy Actuator,0.01765,296,161694
49712,Well-preserved Torquer,0.51065,2028,1465632
49713,Unusual Inlet,0.03732,486,213716
49714,Damaged Pump,0.01838,484,163601
49715,Blackened Plating,0.00862,392,137801
49716,Advanced Hydraulics,0.56958,1851,1621502
49717,Fused Tank,0.30996,1099,934825
49718,Chewed Display,0.32534,987,975502
49719,Dirty Sensor,0.06118,351,276811
49720,Well-preserved Processor,0.73436,1457,2057317
49721,Rusty Tank,0.07263,469,307098
49722,Odd Gear,0.02643,453,184915
49723,Repurposed Storage Unit,0.03635,362,211144
49724,Tarnished Connector,0.05737,216,266751
49725,Chewed Belting,0.17862,637,587445
49726,Pitted Cog,0.04239,205,227106
49727,Humming Pump,0.01077,272,143476
49728,Blackened Crank,0.02612,323,184094
49729,Dirty Booster,0.00992,266,141248
49730,Crusty Connector,0.01133,238,144974
49731,Unusual Storage Unit,0.07147,410,304041
49732,Intricate Torquer,0.99167,1630,2737886
49733,Odd Pump,0.06743,290,293339
49734,Blackened Pistons,0.08122,273,329822
49735,Oily Pinion,0.30537,679,922694
49736,Chewed Booster,0.18369,625,600834
49737,Damaged Pump,0.31476,894,947521
49738,Pitted Gear,0.05348,470,256458
49739,Intact Accelerometer,0.8903,2968,2469780
49740,Repurposed Actuator,0.0379,478,215243
49741,Dirty Cog,0.05296,246,255074
49742,Water-stained Storage Unit,0.30718,852,927460
49743,Water-stained Sensor,0.00157,444,119157
49744,Pitted Plug,0.06622,344,290156
49745,Humming Cog,0.25989,807,802378
49746,Unusual Actuator,0.0331,299,202543
49747,Crusty Bearing,0.04215,480,226487
49748,Intact Accelerometer,0.59471,2165,1687971
49749,Greasy Display,0.17293,621,572389
49750,Dirty Connector,0.038,404,215500
49751,Pitted Connector,0.31003,937,935009
49752,Well-preserved Hydraulics,0.6596,2257,1859590
49753,Fused Actuator,0.17858,788,587332
49754,Tarnished Belt,0.0098,472,140921
49755,Buzzing Sprockets,0.22481,928,709619
49756,Rusty Bearing,0.02607,280,183954
49757,Tarnished Casing,0.07311,269,308373
49758,Pitted Radiator,0.24963,694,775246
49759,Buzzing Bearing,0.16676,604,556064
49760,Fused Sensor,0.02802,338,189099
49761,Water-stained Reservoir,0.01521,414,155222
49762,Corroded Sensor,0.0812,429,329760
49763,Corroded Cog,0.02693,448,186241
49764,Greasy Casing,0.07744,429,319831
49765,Damaged Crank,0.01553,472,156068
49766,Bent Casing,0.02578,304,183198
49767,Dirty Display,0.0032,370,123470
49768,Unusual Circuits,0.07454,354,312162
49769,Damaged Actuator,0.01475,481,154006
49770,High-tech Regulator,0.88897,1486,2466261
49771,Repurposed Pinion,0.00211,416,120568
49772,Crusty Crank,0.0662,201,290081
49773,Unusual Belt,0.03579,432,209651
49774,Bent Pinion,0.00835,335,137086
49775,Unusual Plating,0.00789,495,135874
49776,Rusty Tank,0.05022,207,247836
49777,Dirty Display,0.31631,644,951628
49778,Damaged Pump,0.16,666,538197
49779,Damaged Thruster,0.08649,466,343749
49780,Odd Thruster,0.27938,858,853941
49781,Bent Belting,0.05919,372,271544
49782,Well-preserved Hydraulics,0.9057,1949,2510511
49783,Tarnished Reservoir,0.04938,369,245603
49784,Intricate Pneumatics,0.84504,2442,2350066
49785,Damaged Board,0.02061,291,169504
49786,Blackened Valves,0.03303,418,202360
49787,Intricate Accelerometer,0.48262,2945,1391491
49788,Unusual Chip,0.23336,990,732207
49789,Greasy Chip,0.26897,819,826410
49790,Greasy Circuits,0.19222,915,623401
49791,Crusty Belt,0.30682,819,926521
49792,Oily Heat Pipes,0.17178,812,569346
49793,Intact Accelerometer,0.82493,2984,2296888
49794,Tarnished Connector,0.00568,387,130013
49795,Pitted Sprockets,0.15199,746,516994
49796,Intricate Torquer,0.57847,1698,1645006
49797,Blackened Crank,0.28411,1007,866445
49798,Fused Tank,0.2939,684,892337
49799,Intricate Pneumatics,0.49437,1403,1422573
49800,Repurposed Valves,0.04447,240,232612
49801,Tarnished Pistons,0.05063,291,248916
49802,Chewed Chip,0.03101,298,197024
49803,Humming Booster,0.0238,271,177938
49804,Humming Seal,0.07513,292,313724
49805,Dirty Circuits,0.08074,464,328551
49806,Tarnished Tank,0.04172,489,225355
49807,Weathered Belting,0.18543,874,605438
49808,Weathered Pump,0.18595,813,606832
49809,Experimental Hydraulics,0.59549,1896,1690022
49810,Unusual Sprockets,0.25977,1020,802076
49811,High-tech Regulator,0.54485,2075,1556079
49812,Fused Actuator,0.20431,735,655396
49813,Damaged Cylinders,0.05026,404,247946
49814,Crusty Storage Unit,0.27442,729,840832
49815,Repurposed Cog,0.19248,934,624096
49816,Corroded Cylinders,0.29534,889,896143
49817,Buzzing Valves,0.00125,209,118313
49818,Humming Belting,0.26638,647,819565
49819,Odd Actuator,0.00524,349,128867
49820,Unusual Radiator,0.07059,294,301718
49821,Bent Tank,0.08537,216,340801
49822,Well-preserved Accelerometer,0.5104,1590,1464978
49823,Sparking Valves,0.06974,200,299458
49824,Weathered Belt,0.04427,267,232103
49825,Crusty Inlet,0.06603,327,289645
49826,Buzzing Booster,0.05256,297,254025
49827,Chewed Display,0.01865,248,164341
49828,Repurposed Thruster,0.00164,449,119337
49829,Corroded Gear,0.25944,754,801187
49830,Blackened Plug,0.28558,1093,870339
49831,Water-stained Board,0.04624,214,237309
49832,Bent Display,0.28619,807,871948
49833,Intricate Processor,0.8375,2083,2330132
49834,Repurposed Sprockets,0.00555,435,129670
49835,Damaged Sensor,0.25131,667,779705
49836,Unusual Circuits,0.04956,446,246090
49837,Fused Display,0.00674,430,132830
49838,Unusual Storage Unit,0.28607,682,871629
49839,Intact Torquer,0.98273,1727,2714235
49840,Rusty Storage Unit,0.05317,254,255623
49841,Pitted Sprockets,0.16233,844,544359
49842,Extraordinary Processor,0.48195,1689,1389714
49843,High-tech Regulator,0.61976,1826,1754222
49844,Humming Valves,0.05202,478,252581
49845,Bent Storage Unit,0.04495,390,233881
49846,Greasy Heat Pipes,0.28576,863,870820
49847,Buzzing Belting,0.06477,296,286317
49848,Unusual Plug,0.02507,389,181304
49849,Unusual Sensor,0.06828,324,295600
49850,Repurposed Pinion,0.0361,366,210477
49851,Advanced Accelerometer,0.98191,2811,2712079
49852,Rusty Cylinders,0.1767,923,582365
49853,Blackened Belting,0.24282,938,757243
49854,Intricate Accelerometer,0.87648,1405,2433236
49855,Fused Cog,0.0621,388,279239
49856,Advanced Accelerometer,0.75731,2264,2118021
49857,Crusty Bearing,0.01939,288,166298
49858,Bent Belt,0.00947,396,140060
49859,Fused Radiator,0.01612,254,157644
49860,Repurposed Reservoir,0.08418,421,337641
49861,Sparking Chip,0.02517,473,181570
49862,Sparking Plating,0.24971,885,775465
49863,Buzzing Sensor,0.08375,306,336501
49864,Extraordinary Processor,0.83925,1552,2334747
49865,Rusty Pinion,0.06815,413,295262
49866,Bent Heat Pipes,0.05568,264,262277
49867,Rusty Pistons,0.00921,453,139351
49868,Oily Circuits,0.19882,695,640858
49869,Humming Circuits,0.02763,440,188091
49870,Fused Plating,0.04581,370,236169
49871,Well-preserved Regulator,0.57505,2030,1635972
49872,Experimental Gyroscope,0.47261,1779,1365013
49873,Rusty Inlet,0.07844,238,322468
49874,Unusual Inlet,0.31338,977,943879
49875,Tarnished Pistons,0.0209,500,170292
49876,High-tech Accelerometer,0.76887,1777,2148601
49877,Intact Torquer,0.58085,2925,1651305
49878,Unusual Reservoir,0.04796,319,241840
49879,Experimental Torquer,0.69011,2529,1940300
49880,Blackened Ballute,0.23098,937,725927
49881,Oily Seal,0.01559,498,156222
49882,Weathered Thruster,0.00241,402,121376
49883,Blackened Actuator,0.17011,1004,564930
49884,Oily Reservoir,0.28726,632,874770
49885,Repurposed Pinion,0.06762,394,293858
49886,Blackened Heat Pipes,0.18487,962,603976
49887,Fused Pump,0.05593,488,262941
49888,Pitted Radiator,0.02746,446,187639
49889,Pitted Circuits,0.04545,440,235199
49890,Tarnished Bearing,0.05113,377,250222
49891,Greasy Cog,0.27218,608,834902
49892,Oily Connector,0.05444,212,258982
49893,Repurposed Gear,0.22645,940,713943
49894,Repurposed Gear,0.06259,347,280544
49895,Damaged Pinion,0.32084,1066,963589
49896,Experimental Gyroscope,0.55001,2586,1569736
49897,Intricate Gyroscope,0.96781,1434,2674778
49898,Repurposed Heat Pipes,0.03409,308,205176
49899,Repurposed Belt,0.01078,447,143501
49900,Damaged Pistons,0.17041,709,565729
49901,Extraordinary Hydraulics,0.61009,2013,1728654
49902,Repurposed Gear,0.06839,370,295888
49903,Pitted Ballute,0.15944,907,536698
49904,Oily Bearing,0.05127,460,250611
49905,Well-preserved Hydraulics,0.70833,2794,1988482
49906,Greasy Sprockets,0.03871,358,217398
49907,Corroded Casing,0.049,264,244606
49908,Sparking Seal,0.22334,675,705720
49909,Intricate Hydraulics,0.53518,2704,1530524
49910,Dirty Actuator,0.07569,355,315187
49911,Unusual Valves,0.05145,251,251081
49912,Fused Cog,0.00518,369,128696
49913,Crusty Cog,0.21029,608,671204
49914,Buzzing Chip,0.0823,437,332684
49915,Humming Crank,0.2861,970,871702
49916,Tarnished Tank,0.06879,372,296957
49917,Dirty Sprockets,0.15825,1072,533571
49918,Pitted Ballute,0.30179,1083,913223
49919,Blackened Chip,0.15485,955,524562
49920,Pitted Radiator,0.00149,451,118933
49921,Repurposed Pistons,0.07517,497,313812
49922,Greasy Pinion,0.05425,247,258479
49923,Water-stained Compressor,0.05022,386,247830
49924,Tarnished Plug,0.00827,394,136861
49925,Crusty Pinion,0.05605,244,263256
49926,Water-stained Reservoir,0.17401,613,575251
49927,Unusual Display,0.17985,945,590697
49928,Advanced Hydraulics,0.74224,2923,2078179
49929,Well-preserved Processor,0.59495,1571,1688610
49930,Buzzing Casing,0.01956,308,166737
49931,Sparking Reservoir,0.03525,275,208242
49932,Chewed Plating,0.0028,399,122408
49933,Odd Storage Unit,0.07651,497,317357
49934,Pitted Reservoir,0.05102,389,249931
49935,Corroded Belt,0.00653,237,132266
49936,Repurposed Circuits,0.28768,1069,875895
49937,Buzzing Sprockets,0.30595,850,924218
49938,Intact Pneumatics,0.75918,2972,2122985
49939,Well-preserved Processor,0.61905,2683,1752349
49940,Sparking Pinion,0.07446,456,311932
49941,Sparking Seal,0.06629,261,290340
49942,Buzzing Gear,0.02005,491,168032
49943,Extraordinary Pneumatics,0.74547,2194,2086703
49944,Dirty Bearing,0.04854,331,243372
49945,Oily Reservoir,0.00053,408,116394
49946,Dirty Sensor,0.06249,405,280294
49947,Blackened Valves,0.2689,1088,826229
49948,Experimental Processor,0.90583,2983,2510859
49949,Dirty Plating,0.05553,438,261879
49950,Advanced Regulator,0.60951,2575,1727099
49951,Humming Board,0.06164,410,278044
49952,Water-stained Board,0.28696,716,874001
49953,Chewed Plug,0.08085,296,328835
49954,Corroded Pump,0.0412,421,223968
49955,Odd Reservoir,0.27642,1077,846114
49956,Damaged Booster,0.01457,296,153530
49957,Sparking Thruster,0.0357,233,209435
49958,Experimental Regulator,0.60156,2654,1706087
49959,Unusual Bearing,0.15748,761,531536
49960,Dirty Actuator,0.03038,461,195351
49961,Bent Belt,0.03712,398,213169
49962,Damaged Storage Unit,0.24583,960,765198
49963,Weathered Gear,0.30409,957,919284
49964,Repurposed Pump,0.25784,676,796962
49965,Buzzing Cog,0.14083,968,487472
49966,Weathered Board,0.08443,379,338318
49967,Dirty Chip,0.04019,344,221309
49968,Weathered Circuits,0.28228,918,861607
49969,Damaged Tank,0.0772,311,319190
49970,Humming Compressor,0.21609,1084,686529
49971,Repurposed Belt,0.2668,750,820666
49972,Bent Sprockets,0.01841,296,163694
49973,Sparking Compressor,0.01937,301,166227
49974,Buzzing Seal,0.04462,373,233027
49975,Oily Casing,0.00897,274,138716
49976,Pitted Booster,0.01976,297,167273
49977,Weathered Sprockets,0.07928,339,324685
49978,Unusual Crank,0.01187,204,146408
49979,Well-preserved Accelerometer,0.66722,1951,1879747
49980,Humming Thruster,0.01742,428,161083
49981,Sparking Compressor,0.04829,471,242736
49982,Corroded Seal,0.13573,866,473989
49983,Rusty Pump,0.01002,391,141514
49984,Fused Cog,0.07714,398,319038
49985,Crusty Heat Pipes,0.01208,462,146948
49986,Pitted Casing,0.03413,319,205261
49987,High-tech Processor,0.95571,2985,2642771
49988,Humming Seal,0.07401,490,310757
49989,Sparking Bearing,0.00098,249,117600
49990,Well-preserved Hydraulics,0.8233,2199,2292575
49991,Damaged Tank,0.03038,448,195364
49992,Sparking Reservoir,0.07329,369,308856
49993,Sparking Inlet,0.04566,329,235766
49994,Humming Belting,0.03198,444,199591
49995,Greasy Bearing,0.02955,398,193164
49996,Unusual Display,0.23264,788,730308
49997,Pitted Actuator,0.06501,381,286946
49998,Corroded Gear,0.01238,250,147735
49999,Tarnished Plating,0.14479,845,497967
50000,Intact Torquer,0.66041,2280,1861745
50001,Greasy Sensor,0.01099,484,144080
50002,Water-stained Connector,0.01333,241,150269
50003,Damaged Seal,0.28086,975,857849
50004,Chewed Circuits,0.183,939,599026
50005,Fused Circuits,0.02491,464,180874
50006,Oily Board,0.0183,440,163395
50007,Extraordinary Accelerometer,0.8966,2607,2486441
50008,Bent Display,0.07197,210,305357
50009,Pitted Chip,0.30444,682,920210
50010,Odd Plating,0.0136,335,150969
50011,Rusty Plug,0.26803,942,823929
50012,Oily Ballute,0.19523,1042,631363
50013,Fused Actuator,0.28526,766,869500
50014,Pitted Pinion,0.22958,865,722213
50015,Fused Casing,0.04413,408,231730
50016,Fused Board,0.18234,987,597288
50017,Weathered Seal,0.05243,329,253677
50018,Fused Chip,0.07874,310,323261
50019,Tarnished Chip,0.29831,765,904005
50020,Advanced Torquer,0.93352,1860,2584097
50021,Water-stained Thruster,0.08426,454,337853
50022,High-tech Pneumatics,0.63569,2666,1796354
50023,Damaged Bearing,0.02407,423,178662
50024,Crusty Crank,0.03229,256,200412
50025,Rusty Crank,0.16517,653,551852
50026,Blackened Cog,0.19385,657,627714
50027,Bent Plug,0.04979,434,246688
50028,Chewed Cog,0.17098,600,567232
50029,Water-stained Reservoir,0.00275,408,122271
50030,Humming Heat Pipes,0.16606,903,554219
50031,Greasy Valves,0.02838,353,190069
